company_id,company_name,composite_quality_score,sector_relative_score
BAJAJFINSV,Bajaj Finserv Ltd,27.931686331681174,27.931686331681174
BAJAJFINSV,Bajaj Finserv Ltd,29.95300036144379,29.95300036144379
BAJAJFINSV,Bajaj Finserv Ltd,21.488494083817887,21.488494083817887
BAJAJFINSV,Bajaj Finserv Ltd,16.960370992812127,16.960370992812127
BAJAJFINSV,Bajaj Finserv Ltd,17.719258462030044,17.719258462030044
BAJAJFINSV,Bajaj Finserv Ltd,16.54766260965298,16.54766260965298
BAJAJFINSV,Bajaj Finserv Ltd,17.625221379322824,17.625221379322824
BAJAJFINSV,Bajaj Finserv Ltd,15.08862605828075,15.08862605828075
BAJAJFINSV,Bajaj Finserv Ltd,16.359676579490582,16.359676579490582
BAJAJFINSV,Bajaj Finserv Ltd,16.40567246717938,16.40567246717938
BAJAJFINSV,Bajaj Finserv Ltd,20.593933449849683,20.593933449849683
BAJAJFINSV,Bajaj Finserv Ltd,19.9892803608842,19.9892803608842
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,284.341437039353,284.341437039353
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,243.2722033376698,243.2722033376698
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,201.18172276391394,201.18172276391394
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,248.36279566092676,248.36279566092676
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,153.79234322013903,153.79234322013903
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,321.33907668063057,321.33907668063057
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,359.25078458636443,359.25078458636443
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,359.5699394836674,359.5699394836674
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,404.6968325999647,404.6968325999647
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,431.0550375182151,431.0550375182151
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,479.3520913407464,479.3520913407464
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,223.15149606089759,223.15149606089759
BAJFINANCE,Bajaj Finance Ltd,17.68131800197824,17.68131800197824
BAJFINANCE,Bajaj Finance Ltd,17.37194946739487,17.37194946739487
BAJFINANCE,Bajaj Finance Ltd,18.770122868605817,18.770122868605817
BAJFINANCE,Bajaj Finance Ltd,17.66611777839578,17.66611777839578
BAJFINANCE,Bajaj Finance Ltd,20.946028167051047,20.946028167051047
BAJFINANCE,Bajaj Finance Ltd,18.121074411562972,18.121074411562972
BAJFINANCE,Bajaj Finance Ltd,14.271771960741479,14.271771960741479
BAJFINANCE,Bajaj Finance Ltd,19.144642210582,19.144642210582
BAJFINANCE,Bajaj Finance Ltd,24.47751168994624,24.47751168994624
BAJFINANCE,Bajaj Finance Ltd,22.564924875871647,22.564924875871647
BANKBARODA,Bank of Baroda,13.880269033992938,13.880269033992938
BANKBARODA,Bank of Baroda,12.876072416569865,12.876072416569865
BANKBARODA,Bank of Baroda,9.097561210693211,9.097561210693211
BANKBARODA,Bank of Baroda,-11.415419990181963,-11.415419990181963
BANKBARODA,Bank of Baroda,4.239156145738255,4.239156145738255
BANKBARODA,Bank of Baroda,-3.964621077085431,-3.964621077085431
BANKBARODA,Bank of Baroda,2.1620315062238937,2.1620315062238937
BANKBARODA,Bank of Baroda,1.2662251745565807,1.2662251745565807
BANKBARODA,Bank of Baroda,2.0730986090150374,2.0730986090150374
BANKBARODA,Bank of Baroda,9.722616403782864,9.722616403782864
BANKBARODA,Bank of Baroda,15.0803987214696,15.0803987214696
BANKBARODA,Bank of Baroda,15.850673150233316,15.850673150233316
BHARTIARTL,Bharti Airtel Ltd,3.725585807461549,3.725585807461549
BHARTIARTL,Bharti Airtel Ltd,4.284118836272259,4.284118836272259
BHARTIARTL,Bharti Airtel Ltd,8.971778939583265,8.971778939583265
BHARTIARTL,Bharti Airtel Ltd,8.73206793941276,8.73206793941276
BHARTIARTL,Bharti Airtel Ltd,5.3646471094600745,5.3646471094600745
BHARTIARTL,Bharti Airtel Ltd,2.89184214448815,2.89184214448815
BHARTIARTL,Bharti Airtel Ltd,2.226505244532124,2.226505244532124
BHARTIARTL,Bharti Airtel Ltd,-37.388742012632974,-37.388742012632974
BHARTIARTL,Bharti Airtel Ltd,-16.630471634072233,-16.630471634072233
BHARTIARTL,Bharti Airtel Ltd,9.802234680571658,9.802234680571658
BHARTIARTL,Bharti Airtel Ltd,12.335836456727773,12.335836456727773
BHARTIARTL,Bharti Airtel Ltd,8.032205096450902,8.032205096450902
BEL,Bharat Electronics Ltd,7598.927945161805,7598.927945161805
BEL,Bharat Electronics Ltd,6807.302853636084,6807.302853636084
BEL,Bharat Electronics Ltd,8558.437896517693,8558.437896517693
BEL,Bharat Electronics Ltd,5579.92362433143,5579.92362433143
BEL,Bharat Electronics Ltd,5085.464032655576,5085.464032655576
BEL,Bharat Electronics Ltd,2314.9436623649713,2314.9436623649713
BEL,Bharat Electronics Ltd,1933.2666986557858,1933.2666986557858
BEL,Bharat Electronics Ltd,1666.1274606023217,1666.1274606023217
BEL,Bharat Electronics Ltd,1787.1030752098372,1787.1030752098372
BEL,Bharat Electronics Ltd,1746.938867890365,1746.938867890365
BEL,Bharat Electronics Ltd,1999.085523100635,1999.085523100635
BEL,Bharat Electronics Ltd,2381.85457723646,2381.85457723646
BHEL,"Bharat Heavy Electricals Limited
",17.797670521005987,17.797670521005987
BHEL,"Bharat Heavy Electricals Limited
",9.704783490716192,9.704783490716192
BHEL,"Bharat Heavy Electricals Limited
",4.434042346030472,4.434042346030472
BHEL,"Bharat Heavy Electricals Limited
",-2.476414308122756,-2.476414308122756
BHEL,"Bharat Heavy Electricals Limited
",1.5016260836365842,1.5016260836365842
BHEL,"Bharat Heavy Electricals Limited
",1.4369891197982767,1.4369891197982767
BHEL,"Bharat Heavy Electricals Limited
",3.2669560081352396,3.2669560081352396
BHEL,"Bharat Heavy Electricals Limited
",-5.980899504133747,-5.980899504133747
BHEL,"Bharat Heavy Electricals Limited
",-12.995115595153301,-12.995115595153301
BHEL,"Bharat Heavy Electricals Limited
",1.8884165990289978,1.8884165990289978
BHEL,"Bharat Heavy Electricals Limited
",2.740902579788827,2.740902579788827
BHEL,"Bharat Heavy Electricals Limited
",1.1671012928794406,1.1671012928794406
BOSCHLTD,Bosch Ltd,14.126828270375494,14.126828270375494
BOSCHLTD,Bosch Ltd,12.08360561993004,12.08360561993004
BOSCHLTD,Bosch Ltd,14.641087586060618,14.641087586060618
BOSCHLTD,Bosch Ltd,15.919255806290302,15.919255806290302
BOSCHLTD,Bosch Ltd,18.235287550916865,18.235287550916865
BOSCHLTD,Bosch Ltd,12.73203560674606,12.73203560674606
BOSCHLTD,Bosch Ltd,15.365747506602347,15.365747506602347
BOSCHLTD,Bosch Ltd,6.808107472389537,6.808107472389537
BOSCHLTD,Bosch Ltd,4.933359776544529,4.933359776544529
BOSCHLTD,Bosch Ltd,10.857958851012963,10.857958851012963
BOSCHLTD,Bosch Ltd,11.234327790118543,11.234327790118543
BOSCHLTD,Bosch Ltd,17.76301634898643,17.76301634898643
BPCL,Bharat Petroleum Corporation Ltd,6.170192853319774,6.170192853319774
BPCL,Bharat Petroleum Corporation Ltd,11.190774190251508,11.190774190251508
BPCL,Bharat Petroleum Corporation Ltd,12.309711209154433,12.309711209154433
BPCL,Bharat Petroleum Corporation Ltd,16.705150678705976,16.705150678705976
BPCL,Bharat Petroleum Corporation Ltd,17.785902639517413,17.785902639517413
BPCL,Bharat Petroleum Corporation Ltd,15.445608106324908,15.445608106324908
BPCL,Bharat Petroleum Corporation Ltd,12.429401200255773,12.429401200255773
BPCL,Bharat Petroleum Corporation Ltd,5.661644100150616,5.661644100150616
BPCL,Bharat Petroleum Corporation Ltd,19.932712336689896,19.932712336689896
BPCL,Bharat Petroleum Corporation Ltd,12.93755089744039,12.93755089744039
BPCL,Bharat Petroleum Corporation Ltd,2.2159453984329853,2.2159453984329853
BPCL,Bharat Petroleum Corporation Ltd,20.752769655434292,20.752769655434292
BRITANNIA,Britannia Industries Ltd,25.399350376532425,25.399350376532425
BRITANNIA,Britannia Industries Ltd,27.606309640729915,27.606309640729915
BRITANNIA,Britannia Industries Ltd,32.05474992359358,32.05474992359358
BRITANNIA,Britannia Industries Ltd,24.630441970192848,24.630441970192848
BRITANNIA,Britannia Industries Ltd,21.300547358775145,21.300547358775145
BRITANNIA,Britannia Industries Ltd,19.802242917984863,19.802242917984863
BRITANNIA,Britannia Industries Ltd,18.80253096146355,18.80253096146355
BRITANNIA,Britannia Industries Ltd,21.838736519771004,21.838736519771004
BRITANNIA,Britannia Industries Ltd,33.13064212807271,33.13064212807271
BRITANNIA,Britannia Industries Ltd,34.994721222587856,34.994721222587856
BRITANNIA,Britannia Industries Ltd,39.87126103588799,39.87126103588799
BRITANNIA,Britannia Industries Ltd,33.43727821251103,33.43727821251103
CANBK,Canara Bank,10.343487687595093,10.343487687595093
CANBK,Canara Bank,7.803654664097158,7.803654664097158
CANBK,Canara Bank,7.855238640139701,7.855238640139701
CANBK,Canara Bank,-6.788960738489914,-6.788960738489914
CANBK,Canara Bank,3.735783742732452,3.735783742732452
CANBK,Canara Bank,-9.932152794908017,-9.932152794908017
CANBK,Canara Bank,1.6490871949359711,1.6490871949359711
CANBK,Canara Bank,-4.261275283379992,-4.261275283379992
CANBK,Canara Bank,4.473547837458385,4.473547837458385
CANBK,Canara Bank,8.761348575325739,8.761348575325739
CANBK,Canara Bank,13.87216679930376,13.87216679930376
CANBK,Canara Bank,15.325606132416759,15.325606132416759
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,13.881562161127768,13.881562161127768
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,13.656941331281878,13.656941331281878
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,14.274839310197356,14.274839310197356
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,14.656283906376695,14.656283906376695
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,16.00078355129158,16.00078355129158
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,17.212978294920564,17.212978294920564
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,18.06087612186646,18.06087612186646
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,12.475956908329415,12.475956908329415
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,15.857803206198476,15.857803206198476
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,19.764088482556055,19.764088482556055
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,19.63058836447849,19.63058836447849
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,17.651053022841467,17.651053022841467
CIPLA,"Cipla Ltd
",17.89608819410529,17.89608819410529
CIPLA,"Cipla Ltd
",13.884998950061263,13.884998950061263
CIPLA,"Cipla Ltd
",11.105244372665265,11.105244372665265
CIPLA,"Cipla Ltd
",11.018671015252982,11.018671015252982
CIPLA,"Cipla Ltd
",7.7207263363348675,7.7207263363348675
CIPLA,"Cipla Ltd
",9.65398397672012,9.65398397672012
CIPLA,"Cipla Ltd
",9.528702670426913,9.528702670426913
CIPLA,"Cipla Ltd
",9.13575013165256,9.13575013165256
CIPLA,"Cipla Ltd
",12.752404150120856,12.752404150120856
CIPLA,"Cipla Ltd
",11.96222617811792,11.96222617811792
CIPLA,"Cipla Ltd
",12.277161167558408,12.277161167558408
CIPLA,"Cipla Ltd
",15.835787088724043,15.835787088724043
COALINDIA,Coal India Ltd,30.608271369723617,30.608271369723617
COALINDIA,Coal India Ltd,28.520410631279884,28.520410631279884
COALINDIA,Coal India Ltd,26.268632485477024,26.268632485477024
COALINDIA,Coal India Ltd,29.640983029760577,29.640983029760577
COALINDIA,Coal India Ltd,24.86110815363669,24.86110815363669
COALINDIA,Coal India Ltd,21.567935687244397,21.567935687244397
COALINDIA,Coal India Ltd,41.7752937721608,41.7752937721608
COALINDIA,Coal India Ltd,34.657027020609775,34.657027020609775
COALINDIA,Coal India Ltd,24.446052070465328,24.446052070465328
COALINDIA,Coal India Ltd,28.059609434798432,28.059609434798432
COALINDIA,Coal India Ltd,37.54244615531495,37.54244615531495
COALINDIA,Coal India Ltd,35.71305901731147,35.71305901731147
DABUR,Dabur India Ltd,24.519407927981156,24.519407927981156
DABUR,Dabur India Ltd,23.733066297493746,23.733066297493746
DABUR,Dabur India Ltd,22.77183323560697,22.77183323560697
DABUR,Dabur India Ltd,23.091492303017716,23.091492303017716
DABUR,Dabur India Ltd,21.609612427651516,21.609612427651516
DABUR,Dabur India Ltd,20.692813437292934,20.692813437292934
DABUR,Dabur India Ltd,21.32825636910799,21.32825636910799
DABUR,Dabur India Ltd,19.295945435065313,19.295945435065313
DABUR,Dabur India Ltd,19.921402688268063,19.921402688268063
DABUR,Dabur India Ltd,18.390212692452256,18.390212692452256
DABUR,Dabur India Ltd,16.85484467278679,16.85484467278679
DABUR,Dabur India Ltd,16.478049494310508,16.478049494310508
DIVISLAB,Divis Laboratories Ltd,26.067819958263783,26.067819958263783
DIVISLAB,Divis Laboratories Ltd,28.30442402031327,28.30442402031327
DIVISLAB,Divis Laboratories Ltd,25.8611171308829,25.8611171308829
DIVISLAB,Divis Laboratories Ltd,28.024329860987734,28.024329860987734
DIVISLAB,Divis Laboratories Ltd,22.93493574526817,22.93493574526817
